observation_id,timestamp,src_ip,dst_ip,src_port,dst_port,txid,provenance,dataset_id,generator_version
OBS-a178f9a1e43e683d613555db,2025-01-30T03:12:55Z,172.16.186.68,203.0.113.159,64389,57761,8afe7cc40230458c5ebe15cc29bccca8f3a8df7240b8bb66f1e20f86525a8bb0,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-0e312b2b83d5fdfb826da40e,2025-01-30T03:14:17Z,10.0.75.94,10.0.76.110,1853,56832,8afe7cc40230458c5ebe15cc29bccca8f3a8df7240b8bb66f1e20f86525a8bb0,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-da9802a26bd4a6dafcd8b525,2025-01-30T03:15:18Z,192.168.160.171,192.168.35.58,5448,42805,8afe7cc40230458c5ebe15cc29bccca8f3a8df7240b8bb66f1e20f86525a8bb0,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-baed1b092b86f5444fe18fed,2025-01-30T03:13:55Z,10.0.92.25,203.0.113.153,27283,56439,8afe7cc40230458c5ebe15cc29bccca8f3a8df7240b8bb66f1e20f86525a8bb0,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-efc01785a3976e3bfb2b3ab6,2025-02-02T03:15:14Z,203.0.113.141,203.0.113.207,1416,27148,8afe7cc40230458c5ebe15cc29bccca8f3a8df7240b8bb66f1e20f86525a8bb0,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-37a2d65644ec73b4df4f376b,2025-02-27T12:57:37Z,203.0.113.220,203.0.113.52,37839,47442,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-2743d1ddbcdef8f4b2f8b0e8,2025-02-27T12:58:21Z,192.168.131.56,172.16.21.255,36611,43764,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-38e559a289701b66a5471c64,2025-02-27T12:58:27Z,172.16.226.248,192.168.35.10,21953,29926,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-cc15e5c75ed4e05995f5c6c3,2025-02-27T12:57:35Z,203.0.113.150,192.0.2.145,44920,24379,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e6194f66fbd4e572b9b541db,2025-02-27T12:58:21Z,192.168.119.218,192.0.2.111,62348,55719,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b08ecfc16ce728e9258f7c4b,2025-02-27T12:57:56Z,10.0.82.215,10.0.31.136,45713,45795,191fb0ec84781a21bc2f2365ec04601684592a64ddaa55360ed8377a17a25b35,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-fb28831f625beb942b87da4e,2025-02-27T13:18:06Z,203.0.113.41,203.0.113.239,20773,18373,99b6cb0fccf30ce3af1a00e014d3739e9e4205bda0ffa77790f76a5a6e6a7295,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-4885237261b9acffbb8adfd0,2025-02-27T13:18:28Z,192.168.176.40,192.0.2.101,47365,45391,99b6cb0fccf30ce3af1a00e014d3739e9e4205bda0ffa77790f76a5a6e6a7295,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c83b6ff2d90e533772c21f64,2025-02-27T13:16:45Z,203.0.113.157,203.0.113.96,61865,7904,99b6cb0fccf30ce3af1a00e014d3739e9e4205bda0ffa77790f76a5a6e6a7295,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-f0a6cf312ea97eaff8d68818,2025-02-27T13:16:47Z,192.168.100.230,203.0.113.237,13428,57408,99b6cb0fccf30ce3af1a00e014d3739e9e4205bda0ffa77790f76a5a6e6a7295,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-9dde9e185e0fe777c3da09da,2025-02-27T11:30:33Z,198.51.100.41,10.0.230.212,48011,4775,fc59bf4e73384800ce76a2e4ebd5072748d7634d57fc3a10d4082f60eb100bb9,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-647c961eeec19b8999ebb9b2,2025-02-27T17:50:09Z,172.16.214.183,172.16.112.10,32643,53356,fc59bf4e73384800ce76a2e4ebd5072748d7634d57fc3a10d4082f60eb100bb9,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-cbaf46f6ab73d52da7eefe86,2025-02-27T13:07:41Z,10.0.243.247,192.0.2.3,38315,43945,fc59bf4e73384800ce76a2e4ebd5072748d7634d57fc3a10d4082f60eb100bb9,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d50ec750bea659b34818520d,2025-02-27T13:38:27Z,192.168.251.125,10.0.193.97,54328,19755,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1700bcceed552bf25cc21239,2025-02-27T13:38:11Z,198.51.100.13,198.51.100.31,59266,36511,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1e86234d203dc7f74f68b109,2025-02-27T13:37:39Z,192.0.2.98,192.168.37.217,2008,25165,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-2fb8d45ffbe0bdc24a65f325,2025-02-27T13:38:01Z,10.0.173.20,203.0.113.190,59408,6218,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e8ce1fa7926a0b03be432fab,2025-02-27T13:38:03Z,198.51.100.31,198.51.100.236,13435,2417,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c174ca39442170f59f5795bd,2025-02-27T13:37:37Z,198.51.100.129,10.0.21.18,55766,20889,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-62e9b86c7fff35a5acf20075,2025-02-27T13:38:07Z,192.168.102.31,192.168.107.2,56844,37361,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-58ef89acea1b41becac1bb94,2025-02-27T13:37:41Z,198.51.100.15,203.0.113.25,5889,32698,19ef79cb0c76ebed21ac0422800226a1b2914763a4c0a845675c872925feb6ed,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-0c232cfde75b53c386e97660,2025-03-17T03:00:51Z,10.0.239.231,203.0.113.104,35356,7653,3bb2105218dc46c8f9c35e2ccc739a621062b3ec0958d69836faad57aa1b8ea1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-98b1b7d4aadeef3c2b826233,2025-03-17T02:57:06Z,172.16.129.92,198.51.100.42,47575,52562,3bb2105218dc46c8f9c35e2ccc739a621062b3ec0958d69836faad57aa1b8ea1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ff6918dfcef5f90aadd30c29,2025-03-17T03:00:57Z,10.0.241.169,10.0.137.204,20065,16038,3bb2105218dc46c8f9c35e2ccc739a621062b3ec0958d69836faad57aa1b8ea1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-f1c8d488269362eee1c18de9,2025-03-17T02:58:46Z,172.16.250.229,198.51.100.141,2255,48049,3bb2105218dc46c8f9c35e2ccc739a621062b3ec0958d69836faad57aa1b8ea1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-48dc9a3d456c961e6a6abc44,2025-03-17T02:59:26Z,10.0.108.198,198.51.100.65,49146,14853,3bb2105218dc46c8f9c35e2ccc739a621062b3ec0958d69836faad57aa1b8ea1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-a8f4016a7a1c8c00faad590c,2025-03-17T02:49:07Z,192.168.228.197,192.168.25.98,48480,42746,a83eeab64991e567573ff0e8678b2c35f1588cfa7983a47c3acb304c39325640,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ba283e8abc47a6cfff3b9f91,2025-03-17T01:42:04Z,10.0.5.60,203.0.113.211,63850,55928,a83eeab64991e567573ff0e8678b2c35f1588cfa7983a47c3acb304c39325640,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-6c60fad5cd523987b1f53d80,2025-03-17T07:39:28Z,192.0.2.221,192.168.157.44,22344,15068,a83eeab64991e567573ff0e8678b2c35f1588cfa7983a47c3acb304c39325640,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-79daa04bf272b2c46c8dacd6,2025-03-17T00:08:45Z,172.16.163.97,192.168.199.231,34128,26657,a83eeab64991e567573ff0e8678b2c35f1588cfa7983a47c3acb304c39325640,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c851babfc6075fcc58eb431c,2025-03-17T02:31:11Z,198.51.100.107,192.168.249.118,44875,10518,99e26f954c93b7189a5623df5d996831f0d34a39a5e16768cd4b08eac3308317,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-2e741ba174d46c244b5c0841,2025-03-17T02:32:47Z,192.0.2.198,203.0.113.153,51216,56310,99e26f954c93b7189a5623df5d996831f0d34a39a5e16768cd4b08eac3308317,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-4102d8080319c75866ef440a,2025-03-17T02:33:50Z,198.51.100.214,172.16.245.28,3538,1088,99e26f954c93b7189a5623df5d996831f0d34a39a5e16768cd4b08eac3308317,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-4b78e6882eda73c7c75a7d8f,2025-03-17T02:31:27Z,192.0.2.126,192.0.2.206,9006,41860,99e26f954c93b7189a5623df5d996831f0d34a39a5e16768cd4b08eac3308317,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-f37ddd686ac9f58f697c6d12,2025-03-15T02:26:58Z,192.0.2.61,192.168.51.191,12607,44376,017e981bcaab6f30e0c11c3e6ca81a1d552ffb7911e160d3ba5896fd0171ea3c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1944647229ca208d7cb652cb,2025-03-20T02:26:42Z,203.0.113.184,172.16.221.168,7651,32590,017e981bcaab6f30e0c11c3e6ca81a1d552ffb7911e160d3ba5896fd0171ea3c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ac70ae1319c3cf3e21b90991,2025-03-20T02:28:00Z,203.0.113.155,198.51.100.187,13617,22608,017e981bcaab6f30e0c11c3e6ca81a1d552ffb7911e160d3ba5896fd0171ea3c,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-9f47cb67da075895586f6edd,2025-03-16T22:57:49Z,172.16.239.216,192.0.2.218,19639,32050,30508f735edd231b54d9408ff8a0a5e46d65ec6a8532879b6d1f4cdf57bd60ac,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-bf32316e60974756437b21e4,2025-03-16T21:38:11Z,172.16.144.139,10.0.244.212,44939,55740,30508f735edd231b54d9408ff8a0a5e46d65ec6a8532879b6d1f4cdf57bd60ac,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-329f25a281c483fde360915f,2025-03-16T23:21:39Z,198.51.100.16,203.0.113.73,35377,19973,30508f735edd231b54d9408ff8a0a5e46d65ec6a8532879b6d1f4cdf57bd60ac,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-18ba1f0ba7c3d7c79408a8b5,2025-03-17T04:59:18Z,172.16.88.11,203.0.113.221,1452,56986,30508f735edd231b54d9408ff8a0a5e46d65ec6a8532879b6d1f4cdf57bd60ac,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ee62366add071563effbdf5f,2025-03-17T02:28:56Z,172.16.11.41,10.0.133.177,61200,9174,26ddc4fdf0e44d221619e18c5c4c2f3c68fc397b9ac80001a60ca6f33c3b13f5,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-47a73ff5ede24aae7796e7c5,2025-03-17T02:28:06Z,203.0.113.16,10.0.153.74,62912,51290,26ddc4fdf0e44d221619e18c5c4c2f3c68fc397b9ac80001a60ca6f33c3b13f5,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-fb26ee6fff03b4207a1f75a9,2025-03-17T00:40:26Z,10.0.236.140,172.16.214.238,2033,7002,974d1aa5dc29e7d441f15432dd1de8ad2e336c334a4639e02467ae5cc220882e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-9a027c3d86ff1ad55371ac16,2025-03-16T22:57:30Z,10.0.184.232,192.168.206.128,14533,1416,974d1aa5dc29e7d441f15432dd1de8ad2e336c334a4639e02467ae5cc220882e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-3f17e0a2ab2b15d60a70313b,2025-03-17T02:32:48Z,10.0.210.130,203.0.113.57,47228,1394,0ba5b544cb16d8dd84a518bfbda232ba3b0eb2573a85974142b428ce6f50032d,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ca232eb0428840647dd18d18,2025-03-17T02:33:53Z,198.51.100.218,10.0.170.158,31396,56604,0ba5b544cb16d8dd84a518bfbda232ba3b0eb2573a85974142b428ce6f50032d,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1cdf95ea3164708c9b5a2d22,2025-03-20T02:32:14Z,10.0.35.135,192.168.101.213,10037,65402,0ba5b544cb16d8dd84a518bfbda232ba3b0eb2573a85974142b428ce6f50032d,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1675988217c87d82fdfb1f73,2025-03-17T02:34:03Z,198.51.100.12,192.0.2.159,21956,50598,0ba5b544cb16d8dd84a518bfbda232ba3b0eb2573a85974142b428ce6f50032d,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e1a8b420bcf2479242b9a514,2025-03-19T02:34:02Z,192.0.2.73,10.0.114.89,15020,49016,0ba5b544cb16d8dd84a518bfbda232ba3b0eb2573a85974142b428ce6f50032d,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-4795199cff9c1e377faacca8,2025-03-19T02:46:00Z,192.0.2.188,192.168.220.64,51800,57785,10636969403007cfce19da4f54b5f712ba4adaf70fdfbfa61e2dfe17af273d76,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e230d39d51ed98e4df9471f0,2025-03-17T02:47:16Z,203.0.113.63,172.16.95.230,32948,59881,10636969403007cfce19da4f54b5f712ba4adaf70fdfbfa61e2dfe17af273d76,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-68a6d585ae9e52567962aa14,2025-03-17T02:44:02Z,10.0.212.206,192.168.100.66,32989,60138,10636969403007cfce19da4f54b5f712ba4adaf70fdfbfa61e2dfe17af273d76,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-9015d0f97a5c7126ddb71096,2025-03-17T03:06:49Z,172.16.188.55,198.51.100.60,55940,11710,86b33ee0b8494c9d95a622bb4e7d78d99d7abdbb0eddeeca429ff487d08d1982,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-155de0b647c7feb4cabbcd3d,2025-03-17T03:06:12Z,198.51.100.153,198.51.100.45,31747,58796,86b33ee0b8494c9d95a622bb4e7d78d99d7abdbb0eddeeca429ff487d08d1982,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1323c8cea199c260d1b7cbdb,2025-03-17T03:07:07Z,192.168.102.50,192.168.224.87,27795,47217,86b33ee0b8494c9d95a622bb4e7d78d99d7abdbb0eddeeca429ff487d08d1982,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1a6dc93249c81be891695a78,2025-01-05T22:57:37Z,192.168.197.184,192.0.2.176,43171,35078,c7d150ce35d1065cde16b5764d7ee0c8621c03ea84b93c8c921f8f2bf9a64bd1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-55886cd3ac60fed0934afe57,2025-01-05T22:55:50Z,192.0.2.91,198.51.100.76,38458,2647,c7d150ce35d1065cde16b5764d7ee0c8621c03ea84b93c8c921f8f2bf9a64bd1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b88200830cdcee8cb3fde506,2025-01-05T22:57:14Z,192.168.47.187,10.0.64.77,30208,5784,c7d150ce35d1065cde16b5764d7ee0c8621c03ea84b93c8c921f8f2bf9a64bd1,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e8c2f755eac1792e744ae99f,2025-03-18T17:54:43Z,192.0.2.233,10.0.42.75,13470,35669,8ff902a284d8195ee23575f0b7519ae6708625107f05e855be7a2a9404d24eb8,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-11b0f43a5cc600da8286ba85,2025-03-18T17:52:14Z,192.168.226.3,192.0.2.19,58841,52059,8ff902a284d8195ee23575f0b7519ae6708625107f05e855be7a2a9404d24eb8,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-ba37abc60962fc65170f6cb9,2025-03-18T17:51:41Z,203.0.113.104,198.51.100.129,34741,41808,8ff902a284d8195ee23575f0b7519ae6708625107f05e855be7a2a9404d24eb8,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e7c8543f711e1de6c1237903,2025-03-18T17:51:48Z,198.51.100.31,172.16.32.34,24897,1501,8ff902a284d8195ee23575f0b7519ae6708625107f05e855be7a2a9404d24eb8,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b7d97de1d058d36cfdb9078f,2025-01-03T19:26:01Z,172.16.182.158,203.0.113.185,58483,13507,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-7a860d7d69e2ea0e833f2fab,2025-01-03T19:26:03Z,172.16.124.95,198.51.100.72,24267,19967,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d36e7c9ba0370fa3107ab396,2025-01-03T19:25:38Z,172.16.68.46,198.51.100.27,53434,44948,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-5ed9e7e39a493c60ffd113f7,2025-01-03T19:26:27Z,192.168.144.150,10.0.117.125,11602,47314,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-b8517116f8030b192da377bf,2025-01-03T19:25:31Z,192.0.2.225,192.168.85.97,2270,29913,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-cf54ad8b2f5da12f8222bae0,2025-01-03T19:26:19Z,203.0.113.234,172.16.60.81,62422,13650,34eb3f756ee29f258eca1802fc2b266817b6f8c0737f6f536687f7ca295dc373,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-7e41eca2718371904c7dbf8e,2025-01-03T19:36:02Z,203.0.113.224,10.0.246.156,46667,32003,176b7e186b015604847359bb5523e9fb4bc318a792a90e1b73107409f2d8529f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-261fba249067e118a68a7282,2025-01-03T19:35:38Z,198.51.100.65,198.51.100.219,47849,14581,176b7e186b015604847359bb5523e9fb4bc318a792a90e1b73107409f2d8529f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-127e60c799be6d0034d24e37,2025-01-03T19:36:04Z,192.168.106.194,172.16.40.45,28339,62689,176b7e186b015604847359bb5523e9fb4bc318a792a90e1b73107409f2d8529f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-fe0f3566b6654ff393e99c49,2025-01-03T19:35:32Z,198.51.100.116,10.0.66.200,59245,41898,176b7e186b015604847359bb5523e9fb4bc318a792a90e1b73107409f2d8529f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-66e42af165ec42b3f54ed504,2025-01-03T19:36:05Z,192.168.69.56,172.16.187.48,61219,11165,176b7e186b015604847359bb5523e9fb4bc318a792a90e1b73107409f2d8529f,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-c747ca369b67146e98bffac9,2025-01-03T18:23:36Z,10.0.37.120,198.51.100.148,12402,46764,f9f07c3b339e1824ae689de31d4a1d2ba3f269541621084b04ecd81641737851,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-1f0b80edce46cd09a9d1bec9,2025-01-03T20:31:40Z,172.16.185.195,198.51.100.128,45383,27524,f9f07c3b339e1824ae689de31d4a1d2ba3f269541621084b04ecd81641737851,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-cd8260342f201be69383d7bf,2025-01-03T21:46:54Z,192.0.2.53,198.51.100.43,28265,5575,ab88eaf2636bfc25e498577456a41f299e6a36eada764cbfdbbf717fe497fa02,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-dfbf203dfa8d65d77be04bd0,2025-01-03T20:20:20Z,10.0.36.182,203.0.113.52,47027,28690,ab88eaf2636bfc25e498577456a41f299e6a36eada764cbfdbbf717fe497fa02,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-13127b612f6738ff014ab135,2025-01-03T14:48:13Z,198.51.100.12,10.0.79.161,34483,17009,ab88eaf2636bfc25e498577456a41f299e6a36eada764cbfdbbf717fe497fa02,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-a14dc18ad074c198792d38a1,2025-01-13T07:44:44Z,203.0.113.49,172.16.96.114,56814,16233,bc0fc578a95964aca9962ae2ccd00315aa93fecadc85221cc1d6db90f2b8f2ef,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-02909a3992062ea328f74f69,2025-01-13T07:45:55Z,10.0.152.137,192.0.2.78,37173,58526,bc0fc578a95964aca9962ae2ccd00315aa93fecadc85221cc1d6db90f2b8f2ef,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-83507bf62063e3305a9856d5,2025-01-13T07:44:10Z,203.0.113.166,203.0.113.95,35601,3715,bc0fc578a95964aca9962ae2ccd00315aa93fecadc85221cc1d6db90f2b8f2ef,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-7f51969ff464d12c87fe4a51,2025-01-13T07:45:27Z,10.0.19.207,172.16.225.99,40611,47287,bc0fc578a95964aca9962ae2ccd00315aa93fecadc85221cc1d6db90f2b8f2ef,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d8aa3b1750674f20b7468c76,2025-01-13T07:43:29Z,203.0.113.188,10.0.87.252,41181,7886,bc0fc578a95964aca9962ae2ccd00315aa93fecadc85221cc1d6db90f2b8f2ef,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e17ea2998c19369609aa1b5a,2025-02-19T18:42:17Z,203.0.113.138,172.16.74.187,20197,54342,f6ae25ee80cdcf1b260103aba17f7f3790aa1993a0546b6554c9b7f77dec4bea,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-37f9fde2b31d3e7296b35075,2025-02-19T17:42:19Z,198.51.100.117,203.0.113.47,8701,51269,f6ae25ee80cdcf1b260103aba17f7f3790aa1993a0546b6554c9b7f77dec4bea,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-16dcbc09c6472e35f7c204ba,2025-03-25T16:45:18Z,203.0.113.173,172.16.231.136,23870,27905,c81a4bfb1a59e95d525297415804fc4c92397660e9bc0ce484ecc8d0bcac07b9,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e850d5024f5a377631b70b53,2025-01-27T21:07:02Z,172.16.64.120,172.16.248.196,12702,9952,6b4d4b10f482a9f8fe0bfa9814cee590166767df26892818fbb96c8ce640eecb,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-75e6e53d828958d80118a322,2025-01-27T21:06:12Z,10.0.224.77,203.0.113.226,55633,45754,6b4d4b10f482a9f8fe0bfa9814cee590166767df26892818fbb96c8ce640eecb,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-04f812e270ebadcec0be6063,2025-01-27T21:06:03Z,172.16.138.78,203.0.113.250,15835,4533,6b4d4b10f482a9f8fe0bfa9814cee590166767df26892818fbb96c8ce640eecb,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-e0a8c6f7baa9adca404b5551,2025-02-18T05:24:53Z,198.51.100.107,198.51.100.192,30945,62327,96a1b6e5da21448322276d333098cfffe56a755e9393d072644d292332af1e37,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-70f9c118e77e4a240b5507db,2025-02-17T23:52:01Z,10.0.158.81,172.16.171.121,3002,18805,96a1b6e5da21448322276d333098cfffe56a755e9393d072644d292332af1e37,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-fac8db75e0b8ca049cebaa24,2025-02-17T19:29:35Z,192.0.2.113,192.0.2.220,2231,33324,96a1b6e5da21448322276d333098cfffe56a755e9393d072644d292332af1e37,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-82c6bd9578a32f3e72e92199,2025-02-18T01:53:46Z,203.0.113.34,203.0.113.117,8040,20764,daad3d62449899f5ac1a1b440b1c02da131c7d055013887b9300796c9c55329e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-819b431f681a1c2b391f6dcf,2025-02-17T20:52:12Z,10.0.133.181,10.0.173.225,5655,33794,daad3d62449899f5ac1a1b440b1c02da131c7d055013887b9300796c9c55329e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-aef0d70d31a8325ed7e2249e,2025-02-18T01:32:51Z,203.0.113.142,172.16.106.206,64842,29849,daad3d62449899f5ac1a1b440b1c02da131c7d055013887b9300796c9c55329e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-f1065ea4e609418c4fc92e89,2025-02-17T21:16:23Z,10.0.143.117,172.16.45.214,41763,8629,daad3d62449899f5ac1a1b440b1c02da131c7d055013887b9300796c9c55329e,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-de3ece82ec36ecb649aea8a9,2025-02-18T01:15:13Z,192.0.2.177,198.51.100.196,53653,15057,218d513bb4c59a1a05fe1d82a02133c333cf38c8ab73c37a01917c2f8c8daafa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-d2dbe49134f0c5b2879f1001,2025-02-18T01:14:45Z,203.0.113.43,203.0.113.102,6264,36458,218d513bb4c59a1a05fe1d82a02133c333cf38c8ab73c37a01917c2f8c8daafa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-36ecb5cf27bd927c9f3e69f8,2025-02-18T01:15:04Z,192.168.196.153,192.168.183.221,43242,22110,218d513bb4c59a1a05fe1d82a02133c333cf38c8ab73c37a01917c2f8c8daafa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-730916dd3bb954b0a64816c5,2025-02-18T01:15:18Z,192.0.2.179,192.0.2.147,35857,2512,218d513bb4c59a1a05fe1d82a02133c333cf38c8ab73c37a01917c2f8c8daafa,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-84e9b50222a7ebf4195e3743,2025-02-18T01:32:11Z,192.0.2.249,192.168.185.82,39647,16114,3cdf3bc1a595b4a58e59c904de034578664454d2041eb8246178e240e0a81fe2,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-08a2a3a9eb47dc4472669ce8,2025-02-18T01:35:00Z,172.16.120.227,203.0.113.147,49696,62829,3cdf3bc1a595b4a58e59c904de034578664454d2041eb8246178e240e0a81fe2,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-5bacae49b6e32bbf6faaa4fa,2025-02-18T01:32:54Z,192.0.2.139,198.51.100.167,16238,11483,3cdf3bc1a595b4a58e59c904de034578664454d2041eb8246178e240e0a81fe2,SYNTHETIC,6bc084b677a63411,1.0.0
OBS-6a65d659f19acf01d253b57a,2025-02-18T01:33:34Z,172.16.10.195,203.0.113.85,17583,58673,3cdf3bc1a595b4a58e59c904de034578664454d2041eb8246178e240e0a81fe2,SYNTHETIC,6bc084b677a63411,1.0.0
